receipt_id,name,quantity,unit_price,line_price,category
505,DADAR PISANG,,,8500.0,autre
505,KLEPON,,,8000.0,autre
505,BUGIS,,,8000.0,autre
505,PLASTIK TENTENG,,,0.0,Original Hugarian 
506,ICED TT,,,20000.0,ICED TEA
507,Pertamax,2210.0,9850.0,217685.0,autre
508,1013-ROTI NANAS,1.0,850000.0,850000.0,autre
508,3025-BOLU GULUNG MOCCA PTG,1.0,600000.0,600000.0,autre
508,5014-LEMPER IKAN,1.0,650000.0,650000.0,autre
508,1245-PLASTIK TENTENGAN KECIL,1.0,0.0,0.0,autre
509,HAI CMP SPC,1.0,,49090.0,6001-Plastic Bag S
510,1026-Garlic Pesto,1.0,22000.0,22000.0,autre
510,1028-Dark Choco Creamcheese,1.0,26000.0,26000.0,autre
510,6001-Plastic Bag Small,1.0,0.0,0.0,6001-Plastic Bag S
511,TWIST STRAWBERRY DONUT,2.0,,20000.0,TWIST DONUT
511,TWIST ORANGE CHOCO DONUT,1.0,,10000.0,TWIST DONUT
512,Gado Gado,1.0,,36000.0,autre
512,Nasi Putih GG,1.0,,7000.0,autre
513,WOOSAM RICE R,1.0,,33636.0,GONG GIBAB
514,APPLE PIE,2.0,,22000.0,TWIST DONUT
514,APPLE CREAMCHEESE PASTRY,1.0,,13000.0,TWIST DONUT
515,ZUPPA SOUP,3000.0,28600.0,85800.0,TWIST DONUT
515,MINERAL WATER,3000.0,6600.0,19800.0,Mineral Water
516,ChicTeriyakiTeishoku,1.0,,59000.0,autre
516,JapaneseBeef Hamburg,1.0,,43000.0,autre
516,Ocha Cold,1.0,,15000.0,autre
516,Ocha Hot,1.0,,15000.0,autre
517,MILK PASTRY ROLL,3.0,,27000.0,TWIST DONUT
517,REDBEAN BREAD,4.0,,36000.0,TWIST DONUT
517,FRANKFRUT SAUSAGE ROLL,2.0,,24000.0,TWIST DONUT
518,ORI SLMN,,,49000.0,autre
519,Kopi Susu R,1.0,,19000.0,autre
520,Premier Mineral Water (L t1),1.0,,8000.0,autre
520,Lychee Tea,1.0,,15000.0,ICED TEA
521,NEW BEEF SPAGHETTI,1.0,,40000.0,TRIPPLE CHEESE
521,NEW BEEF LASAGNA,1.0,,47273.0,autre
521,PAKET BER2,1.0,,69091.0,Original Hugarian 
522,Kuey Teow Goreng Singapore,1.0,43000.0,43000.0,autre
522,Tea (Ice),1.0,12000.0,12000.0,autre
523,Caramel Medium,1.0,,50000.0,TWIST DONUT
524,TONGSENG SAPI,1.0,28000.0,28000.0,autre
525,,1.0,17000.0,17000.0,autre
526,Passionfruit Mojito,1.0,,14000.0,autre
527,OPEN KITCHEN,1.0,,102000.0,TRIPPLE CHEESE
527,TAHU LAMPION,1.0,,165000.0,autre
527,OPEN KITCHEN,1.0,,0.0,TRIPPLE CHEESE
527,SUP JGG KPT,1.0,,132000.0,autre
527,AYAM PANGGANG,1.0,,168000.0,GONG GIBAB
527,CHINESE TE,2.0,14000.0,28000.0,NASI PUTIH
527,LUMPIA UDANG,1.0,,71000.0,autre
527,OPEN KITCHEN,1.0,,78000.0,TRIPPLE CHEESE
527,NASI PUTIH,5.0,10000.0,50000.0,NASI PUTIH
528,CHOCOLATE ECLAIR,1.0,,13000.0,autre
528,DOUBLE CHEESE PAN BREAD(L,1.0,,37000.0,autre
528,WHOLE WHEAT PAN BREAD,1.0,,20000.0,autre
529,DP. ORDER,1.0,80000.0,80000.0,6001-Plastic Bag S
530,Cheese Tart,2.0,,5800000.0,TRIPPLE CHEESE
531,Combo 1,2.0,,60000.0,6001-Plastic Bag S
532,CHIC NAMBAN BENTO,1.0,,58000.0,Original Hugarian 
533,TROPICAL PUNCH,1.0,,30000.0,NASI PUTIH
533,SOUP 50%,1.0,,7273.0,TRIPPLE CHEESE
533,SALAD BAR 50%,1.0,,17273.0,TRIPPLE CHEESE
534,3190-Disney Taartjes Siram Coklat,1.0,1450000.0,1450000.0,autre
534,1245-Plastik Tentengan Kecil,1.0,0.0,0.0,Original Hugarian 
534,4032-Mini Glazed Croissant (isi 5 pcs),1.0,2200000.0,2200000.0,autre
535,Milo,1.0,,14000.0,autre
536,BBQ Chicken,1.0,,41000.0,TRIPPLE CHEESE
537,KOPI CAM,1.0,,20000.0,6001-Plastic Bag S
538,Mineral Water,1.0,,9000.0,Mineral Water
538,Nasi Goreng Buntut,1.0,,69500.0,autre
538,NASI LIWET,1.0,,49000.0,autre
538,Ayam Penyet Sambal Glede,1.0,,44000.0,autre
538,Mendoan,1.0,,31000.0,NASI PUTIH
538,Teh Tawar Panas,2.0,,22000.0,NASI PUTIH
538,Teh Tubruk Jahe,1.0,,24500.0,autre
539,Combo 4,1.0,,51948.0,autre
539,Crispy Mushroom,1.0,,45000.0,autre
539,Equil Natural,1.0,,30000.0,autre
540,SB 1 HC,1.0,,27727.0,6001-Plastic Bag S
540,CHARGE TA,1.0,,909.0,6001-Plastic Bag S
541,Sabun Beras,1.0,30000.0,30000.0,autre
542,SI EKO,3.0,,60000.0,autre
543,HZ CHOCO M1 (L) TOPPING,1.0,,27000.0,autre
544,SUSHI SALMON,100.0,6500000.0,6500000.0,autre
544,SALAD DRESSING THOUSAND ISLAND,100.0,350000.0,350000.0,autre
544,LEMONADE,200.0,800000.0,1600000.0,autre
544,SHRIMP SATSUMA,100.0,800000.0,800000.0,autre
544,SHITAKE SKEWER,100.0,900000.0,900000.0,autre
544,SPICY TEMPURA,100.0,900000.0,900000.0,autre
544,SAUCE SHOYU SUSHI YAMASA HALAL,1000.0,100000.0,1000000.0,autre
544,SUSHI SALMON FRESH PAKET,100.0,3600000.0,3600000.0,autre
544,SENDOK DAN GARPU PLASTIK,100.0,100000.0,100000.0,Original Hugarian 
544,TOBIKKO ORANGE,300.0,500000.0,1500000.0,autre
544,TAMAGO,100.0,300000.0,300000.0,autre
544,SATSUMA AGE NIGIRI,100.0,300000.0,300000.0,autre
545,M02.LMK BEEF RNDANG,1.0,,55800.0,autre
545,I13.SIMANGOSONG,1.0,,52800.0,autre
545,101.NS BEBEK KAMPUNG,1.0,,52800.0,autre
545,A13.MIE ACP,1.0,,40800.0,autre
545,CT06.TEA 0 HOT R.,2.0,,27600.0,autre
545,CT06.TEA 0 ICE R.,3.0,,44400.0,autre
545,NO1.MR.MI TLR ASIN,1.0,,45800.0,autre
546,Tea Latte,1.0,,20000.0,ICED TEA
547,SAUSAGE DONUT,1.0,,14000.0,TWIST DONUT
547,PREMIUM TOAST PAN BREAD,1.0,,25000.0,TRIPPLE CHEESE
548,1057-French Bread Puding,1.0,20000.0,20000.0,autre
548,1001-Choco Bun,3.0,22000.0,66000.0,6001-Plastic Bag S
548,6002-Plastic Bag Medium,1.0,0.0,0.0,6001-Plastic Bag S
549,[MD] SOFT STEAMED CHOCOCA,1.0,,10000.0,autre
549,[MD] SOFT STEAMED CHEESEC,1.0,,10000.0,TRIPPLE CHEESE
549,[MD] MINI CASTELLA ORIGIN,1.0,,11000.0,autre
549,REDBEAN BREAD,2.0,,18000.0,TWIST DONUT
550,Six,1.0,,125000.0,autre
551,GYOZA AYAM GORENG,1.0,,32000.0,GONG GIBAB
551,OCHA DINGIN,3.0,,36000.0,NASI PUTIH
551,RAMEN AYAM SPECIAL,3.0,,186000.0,GONG GIBAB
552,Original Hugarian Ku,1.0,20000.0,20000.0,Original Hugarian 
552,Original Hugarian Ku,1.0,20000.0,20000.0,Original Hugarian 
552,Original Hugarian Ku,1.0,20000.0,20000.0,Original Hugarian 
552,Original Hugarian Ku,1.0,20000.0,20000.0,Original Hugarian 
553,Tepung Jagung,1.0,15000.0,15000.0,Original Hugarian 
554,White Toast,1.0,,20000.0,autre
555,DL+GA+FF+R+2RB,,88000.0,88000.0,autre
555,UP Drink 16,1.0,0.0,0.0,autre
555,UP Orange 16,1.0,2000.0,2000.0,autre
556,KP BRANDING S,1.0,1.0,1.0,autre
556,HYDROCOCO 250ML,2.0,6900.0,13800.0,autre
557,STRAWBERRY FRESH CREAM CA,1.0,,190000.0,autre
558,YAKI ADULT,3.0,178500.0,535500.0,autre
558,SHABU ADULT,3.0,178500.0,535500.0,autre
559,Salted Egg Chicken,1.0,,22727.0,autre
560,Nasi,1.0,,6000.0,autre
560,Soup Patin,1.0,,20000.0,autre
560,Kerang/Kikil,1.0,,10000.0,autre
560,Tahu Woku,1.0,,4000.0,autre
560,Tahu Bakso,1.0,,5000.0,autre
560,Teh Kotak,1.0,,5000.0,autre
560,Mineral Cup,1.0,,2000.0,autre
561,Combo 1.,2.0,,60000.0,autre
562,PKT AYAM,,,33000.0,GONG GIBAB
563,Mocha,1.0,,47273.0,autre
563,Cappucino,1.0,,36364.0,autre
563,Ice Tea,1.0,,0.0,ICED TEA
563,Lemon Juice,1.0,,36364.0,autre
563,Croque Mme.,1.0,,0.0,autre
563,Caesar Salad,1.0,,72727.0,autre
563,Canele (Mini),1.0,,31818.0,autre
564,JPR SUS U,,,12727.0,autre
564,L C MESES,,,20000.0,autre
564,PLASTIK 33,,,0.0,autre
565,CHOCO CUSTARD PASTRY,1.0,,12000.0,TWIST DONUT
565,NOIR PIZZA BREAD,1.0,,16000.0,autre
566,2005-CHEESE JOHN,1.0,950000.0,950000.0,TRIPPLE CHEESE
567,PILOW DUR PX,,,40000.0,autre
567,NASI BAKAR,,,31500.0,autre
567,MIKA BESAR,,,0.0,Original Hugarian 
567,SENDOK MAKAN,,,0.0,Original Hugarian 
567,SIOMAY,4.0,9500.0,38000.0,autre
567,MIKA SEDANG,,,0.0,autre
567,GARPU MAKAN,,,0.0,autre
567,MACARONI GR,,,9000.0,autre
567,PASTELGORENG,,,9000.0,autre
567,SEMAR MENDEM,,,9000.0,autre
567,BAKWAN JAGUNG,,,6500.0,autre
567,PLASTIK TENTENG,,,0.0,Original Hugarian 
568,Large 1,2.0,,22000.0,6001-Plastic Bag S
568,Polo 1,2.0,,24000.0,autre
568,*PlastiK Kcl,1.0,,0.0,Original Hugarian 
569,Sate Babi Manis,2.0,3000.0,6000.0,autre
569,Sate Babi Bumbu Bali,2.0,4000.0,8000.0,autre
569,Lapolong,1.0,4000.0,4000.0,autre
569,Sate Babi Cabe Ijo,1.0,4000.0,4000.0,autre
569,Paru Babi,1.0,3000.0,3000.0,autre
569,Ngohiong,1.0,4000.0,4000.0,autre
569,Es Teh Manis,1.0,5000.0,5000.0,NASI PUTIH
570,REDBEAN BREAD,1.0,,9000.0,TWIST DONUT
570,KAYA BUN,1.0,,9500.0,NASI PUTIH
570,REAL MILK CHOCO BREAD,2.0,,25000.0,TRIPPLE CHEESE
571,SMOKY PAN CLASSIC,1.0,,59000.0,autre
571,Chicken Popcorn,1.0,,29000.0,autre
572,RTD Lemongrass Aloe,1.0,15000.0,15000.0,TWIST DONUT
573,BASO KUAH,1.0,41363.0,41363.0,Original Hugarian 
574,BASO TAHU,1.0,43636.0,43636.0,Original Hugarian 
574,NASI PUTIH,1.0,6000.0,6000.0,NASI PUTIH
574,A.MINERAL GELAS,1.0,3000.0,3000.0,autre
575,Pastel,15.0,12000.0,180000.0,autre
575,Kroket,10.0,12000.0,120000.0,6001-Plastic Bag S
576,MANGGO SMOOTHIE,1.0,,20909.0,autre
577,S-Chocolate Milk,1.0,20000.0,20000.0,autre
578,SAM DA S00 MINERAL WATER,1.0,,16000.0,Mineral Water
578,TWIST DONUT,2.0,,18000.0,TWIST DONUT
579,Popcorn Salt (S),1.0,,20000.0,autre
580,Tebu Lemon,1.0,,22000.0,autre
581,4005-Maple glazed,1.0,25000.0,25000.0,6001-Plastic Bag S
581,6001-Plastic Bag Small,1.0,0.0,0.0,6001-Plastic Bag S
582,BLACKPINK,1.0,,28000.0,autre
582,MATCHABERRY,1.0,,28000.0,autre
583,KING DEAL FISH,1.0,,2750000.0,TRIPPLE CHEESE
583,KING DEAL CHEESE BG,1.0,,2750000.0,autre
583,1 BIC ALA CARTE,1.0,,1750000.0,autre
584,BENTO CHICKEN TERIYAKI,100.0,3200000.0,3200000.0,autre
584,SURIMI - SATSUMA AGE VEGETABLE,100.0,800000.0,800000.0,autre
584,CALAMARI KATSU,100.0,900000.0,900000.0,autre
584,DORI KATSU,100.0,900000.0,900000.0,autre
584,ROBA - SPICY KAWA SKEWER KULIT,100.0,900000.0,900000.0,autre
584,SENDOK DAN GARPU PLASTIK,100.0,100000.0,100000.0,Original Hugarian 
584,SALAD DRESSING SPICY TOMATOES KEWPIE 25ML,100.0,450000.0,450000.0,autre
585,Choco Lining Bread,1.0,21000.0,21000.0,autre
585,Tuna N Chicken Floos Bread,1.0,13500.0,13500.0,autre
586,TWIST DONUT,6.0,,54000.0,TWIST DONUT
586,PIZZA TOAST,2.0,,32000.0,TRIPPLE CHEESE
586,CROQUE MONSIEUR,1.0,,17000.0,autre
587,1017-Roti Pisang Keju,1.0,900000.0,900000.0,autre
587,1025-Roti Sosis Sapi,1.0,1100000.0,1100000.0,autre
588,CHICKEN KATSU CURRY RICE,1.0,,46364.0,autre
588,NIKU UDON,1.0,,49091.0,6001-Plastic Bag S
588,HOT OCHA,1.0,,10909.0,NASI PUTIH
589,SAMGYOPSAL,2.0,,194000.0,GONG GIBAB
589,SUL LUNG TANG,1.0,,75000.0,autre
589,MAKOLI,1.0,,100000.0,Original Hugarian 
590,BREAD BOX M,1.0,,4000.0,autre
590,PEACH PASTRY,3.0,,51000.0,TWIST DONUT
591,Gangster BZR,1.0,,30000.0,autre
592,NB AYAM,,,41818.0,autre
592,TEH/ES TEH MANIS,,,7727.0,autre
593,DEPT04,,,24000.0,6001-Plastic Bag S
593,DEPT01,,,22000.0,6001-Plastic Bag S
594,CHOCO CROSSIANT,1.0,,13000.0,TRIPPLE CHEESE
595,CB PR SIRLOIN,1.0,162000.0,162000.0,6001-Plastic Bag S
595,F.FRIES MEDIUM,2.0,0.0,0.0,autre
595,F.FRIES COMBO,1.0,0.0,0.0,autre
595,BROWN SAUCE,2.0,0.0,0.0,autre
595,ES TEH TAWAR,1.0,8000.0,8000.0,NASI PUTIH
595,COCA COLA,1.0,13000.0,13000.0,TWIST DONUT
596,Seaweed Chicken,1.0,,42000.0,TRIPPLE CHEESE
597,1001-Choco Bun,1.0,22000.0,22000.0,6001-Plastic Bag S
597,6001-Plastic Bag Small,1.0,0.0,0.0,6001-Plastic Bag S
598,WALL'S BABY SHARK 60,1.0,3000.0,3000.0,autre
598,MAGNUM WHT ALMND 80,1.0,15000.0,15000.0,6001-Plastic Bag S
598,WALL'S FEAST VNILA65,1.0,5400.0,5400.0,autre
599,Full Box,1.0,,31818.0,autre
599,SB 1 HC,1.0,,27727.0,6001-Plastic Bag S
600,Caramel Medium,1.0,,50000.0,TWIST DONUT
601,KOROKE ORI,1.0,,12600.0,autre
601,KOROKE CURRY,1.0,,13500.0,autre
601,EBI KTSU 1 PCS,1.0,,29800.0,autre
601,TSUKUNE,3.0,,35100.0,autre
601,MOMO,1.0,,11700.0,autre
601,ONIGIRI,1.0,,13500.0,autre
602,GRAINS PAN BREAD,1.0,,20500.0,autre
603,TEH PANAS,1.0,,5455.0,NASI PUTIH
603,ES TEH TAWAR,1.0,,6364.0,NASI PUTIH
603,NASI CAH JAMUR,1.0,,32728.0,autre
603,BIHUN GORENG AYAM,1.0,,29091.0,autre
604,Bihun Ayam Jamur,1.0,,25909.0,autre
604,Es Teh,1.0,,5455.0,NASI PUTIH
605,ES KOPI SUSU,6.0,,108000.0,Original Hugarian 
605,ES KOPI SOKLAT,1.0,,20000.0,autre
606,WARISAN 2 FREE DRINK,1.0,,63000.0,TWIST DONUT
606,WARISAN 2 FREE DRINK,1.0,,63000.0,TWIST DONUT
607,Pepper Steak,1.0,,122727.0,autre
608,DAGING SAPI,1.0,,75000.0,autre
609,CINNAMON SUGAR,1.0,17000.0,17000.0,TWIST DONUT
609,TRIPPLE CHEESE,1.0,17000.0,17000.0,TRIPPLE CHEESE
610,REGULAR JASMINE TEA,,,7273.0,autre
610,Kupon 7,,,42727.0,6001-Plastic Bag S
610,Kupon 4,,,22727.0,autre
610,BOGO CHEESY RASHER,,,13636.0,autre
610,MS SWISS ML MED,,,36818.0,autre
611,Round Wagyu (1gr),202.0,,80800.0,6001-Plastic Bag S
611,Wagyu Rice Box,1.0,,10000.0,GONG GIBAB
612,Mineral Water,1.0,,6364.0,Mineral Water
612,Mocca Float,1.0,,8636.0,NASI PUTIH
612,1 PC CHOCHICKS,1.0,,18636.0,autre
613,Crispy Egg Corn,1.0,,42000.0,autre
613,Mun Tofu,1.0,,62000.0,autre
613,Go Hiong,1.0,,65000.0,autre
613,Steam Rice,3.0,12000.0,36000.0,ICED TEA
613,Ice Lemon Tea,2.0,18000.0,36000.0,ICED TEA
614,Lemon iced tea,1.0,,25000.0,autre
614,Banana Milkshake,1.0,,35000.0,autre
614,Heavy alvin potato,1.0,,49000.0,autre
614,fettucine Hubert chicken capers,1.0,,65000.0,autre
615,Nutella Cheese,1.0,,27272.0,TRIPPLE CHEESE
616,BASO KWETIAU,1.0,43636.0,43636.0,autre
616,A.MINERAL BOTOL,1.0,8000.0,8000.0,Mineral Water
617,Dumpling,1.0,,9000.0,NASI PUTIH
617,Jamur Kuping,1.0,,8000.0,Original Hugarian 
617,Caisim Kecil,1.0,,7000.0,Original Hugarian 
617,Lapchiong,2.0,12000.0,24000.0,TWIST DONUT
617,Otak-otak Singapore,2.0,11000.0,22000.0,Original Hugarian 
617,Bihun (MLY),1.0,,8000.0,GONG GIBAB
618,SUKIYAKI BEEF RICE DEALJAVA,1.0,,41728.0,autre
619,Nasi Goreng,1.0,,29091.0,NASI PUTIH
619,Nasi Goreng Ayam,1.0,,23636.0,autre
620,Nasi (MLY),1.0,,6000.0,autre
621,TLJ SPANISH COFFEE,2.0,,70000.0,autre
621,CLASSIC CREAMCEESE CINNAM,1.0,,10000.0,autre
622,DN. LONG JOHN,1.0,,8000.0,autre
622,RB. AI-AI CHOCO,1.0,,8000.0,6001-Plastic Bag S
622,RB. SAPSAY CHICKEN,1.0,,9500.0,autre
623,IKAN GURAME REG,1.0,,118000.0,autre
623,POCAI 3 TELUR,1.0,,72000.0,autre
623,UDG GR MAYONAISE,1.0,,147000.0,autre
623,TAHU JPG S TRM,1.0,,78000.0,autre
623,NASI PUTIH,2.0,10000.0,20000.0,NASI PUTIH
623,ES TEH TAW GUILINGGAO,2.0,12000.0,24000.0,autre
623,OPEN DESSERT,1.0,,26000.0,autre
624,Chicken Soy Sauce H,1.0,,95000.0,autre
624,Butter Cheese Corn,1.0,,45000.0,autre
624,Bintang L,1.0,,59000.0,autre
624,Chum Churum,1.0,,140000.0,autre
625,ALMOND CREAM CHEESE,1.0,28000.0,28000.0,TWIST DONUT
626,Mineral Water (S),1.0,,15000.0,Mineral Water
626,Pocky Chocolate,1.0,,20000.0,TWIST DONUT
626,Nerds Strw Grape,1.0,,42000.0,TWIST DONUT
626,Nerds Trop Punch,1.0,,42000.0,6001-Plastic Bag S
626,Nerds Watermelon,1.0,,42000.0,TWIST DONUT
627,Choco Cheese,1.0,,13636.0,TRIPPLE CHEESE
628,CHEESE VOLCANO,1.0,,23000.0,TRIPPLE CHEESE
629,Happy Rice Box,1.0,,41000.0,autre
630,Grilled Salmon Head,1.0,,24500.0,autre
630,Set Menu Family,1.0,,318000.0,6001-Plastic Bag S
630,Tairyos Salmon Maki,1.0,,46000.0,autre
630,Tepanyaki Cawanmushi,2.0,,44000.0,autre
630,Teppan Seafood Fr Rc,1.0,,36000.0,autre
630,Tobiko Gunkan,1.0,,24000.0,autre
631,CHOC BANANA,,,10000.0,autre
631,CHEESE BUN,,,10500.0,autre
631,SUPER CHEESE,,,13000.0,TRIPPLE CHEESE
631,SUPER CHEESE,,,13000.0,TRIPPLE CHEESE
631,CLS CHK CHIL,,,12000.0,autre
631,PLASTIC BAG ME,,,0.0,autre
632,MACARON BLUE,2.0,,22000.0,autre
633,Pavarotti,1.0,,16000.0,autre
633,Lov Triangle,1.0,,12000.0,autre
633,Choco Bun,1.0,,10500.0,autre
633,Mgc Chees Wd,1.0,,10000.0,autre
633,Hot Cappuccino,1.0,,20000.0,autre
633,Ice Cappuccino,1.0,,20000.0,autre
634,Seaweed Chicken,1.0,,42000.0,TRIPPLE CHEESE
635,ORIGINAL,,,12000.0,6001-Plastic Bag S
635,TIRAMISU CIN,,,14000.0,Original Hugarian 
635,MUF CHOC CHP,,,12000.0,autre
635,CHO CAKE SMA,,,12000.0,autre
635,RED VELVET,2.0,10000.0,20000.0,TWIST DONUT
635,HAZELNUT,,,15000.0,autre
635,TIRAMISU CIN,,,14000.0,Original Hugarian 
635,ORIGINAL,,,12000.0,6001-Plastic Bag S
636,PKT AYAM,,,33000.0,GONG GIBAB
637,Popcorn Salt (M),1.0,,40000.0,TWIST DONUT
638,NS GR TELOR KEBULI,1.0,,27272.0,autre
639,Caramel Small,1.0,,38000.0,TWIST DONUT
640,medium tub,1.0,490000.0,490000.0,Mineral Water
641,CRISPY APPLE RAISIN PASTR,1.0,,11500.0,TWIST DONUT
641,PAIN AU CHOCOLATE,1.0,,11000.0,TWIST DONUT
641,REDBEAN BREAD,1.0,,9000.0,TWIST DONUT
642,Es Kopi Susu Sudirma n,5.0,18000.0,90000.0,autre
643,1001-Choco Bun,1.0,22000.0,22000.0,6001-Plastic Bag S
643,6001-Plastic Bag Small,1.0,0.0,0.0,6001-Plastic Bag S
644,Air Mineral,1.0,5000.0,5000.0,Mineral Water
645,S-Ovaltine Macchiat,2.0,22000.0,44000.0,TRIPPLE CHEESE
645,S-KOI Cafe Macchiat,1.0,25000.0,25000.0,autre
646,TWIST DONUT,3.0,,27000.0,TWIST DONUT
646,CRANBERRY WALNUT (S),2.0,,17000.0,TWIST DONUT
646,POTATO SAUSAGE BREAD,1.0,,19000.0,TRIPPLE CHEESE
646,BLACK CHEESE HOTDOG,1.0,,20000.0,TRIPPLE CHEESE
647,-Plastic Big Small,1.0,0.0,0.0,autre
647,-Chokoreto Cookies,1.0,6200000.0,6200000.0,autre
647,-Corn Flakes Cookies,1.0,5600000.0,5600000.0,autre
648,2005-CHEESE JOHN,1.0,950000.0,950000.0,TRIPPLE CHEESE
649,CARBONARA UDON,1.0,,49091.0,NASI PUTIH
649,EGG TEMPURA [P],1.0,,8182.0,autre
649,EBI TEMPURA,1.0,,13636.0,NASI PUTIH
649,COLD OCHA,1.0,,10909.0,NASI PUTIH
650,CAPPUCCINO,,28000.0,,TRIPPLE CHEESE
650,ORANGE JUICE,2.0,24000.0,48000.0,TWIST DONUT
651,Elevenia Taro Smoothies,1.0,,9090.0,autre
652,WHDP JR 15K,,,15000.0,autre
652,TakeQuay Charge,,,909.0,autre
653,Pandan Cream brulee,1.0,,59000.0,autre
653,Tanqueray NO 10 gls,2.0,,240000.0,autre
653,Lurisia Bolle 330ml,1.0,,55000.0,autre
653,Lurisia stille 330ml,1.0,,45000.0,autre
653,Tonic Water,1.0,,36000.0,autre
654,ALMOND CREAM CHEESE,2.0,28000.0,56000.0,TWIST DONUT
655,ORIGINAL NO SALT,1.0,12000.0,12000.0,TWIST DONUT
655,SOUR CREAM N ONION,2.0,17000.0,34000.0,TWIST DONUT
656,RAKUNI KM KEJU PCS/PCS,1.0,,10000.0,autre
657,Kroket,1.0,12000.0,12000.0,6001-Plastic Bag S
658,Tea Latte,1.0,,20000.0,ICED TEA
659,GYOZA AYAM GORENG,1.0,,32000.0,GONG GIBAB
659,OCHA HANGAT,2.0,,24000.0,autre
659,OCHA DINGIN,1.0,,12000.0,NASI PUTIH
659,RAMEN AYAM SPECIAL,3.0,,186000.0,GONG GIBAB
660,BL1 M LW,1.0,70000.0,70000.0,autre
660,WH3 M LW,1.0,70000.0,70000.0,autre
660,RE5 M LW,1.0,70000.0,70000.0,autre
661,[REG] BLACK SAKURA,1.0,,45455.0,NASI PUTIH
661,[REG] BLACK SAKURA,1.0,,45455.0,NASI PUTIH
662,Combo 2,1.0,,30000.0,autre
663,THAI ICED TEA (L),1.0,16363.0,16363.0,ICED TEA
664,KEJU SUSU,,,11000.0,autre
664,PISANG KEJU,,,11500.0,autre
664,PLASTIK KECIL,,,0.0,Original Hugarian 
665,MANUKA HONEY,2.0,385000.0,770000.0,TWIST DONUT
666,PHILLY CHEESESTEAK SL,1.0,,35455.0,autre
666,SAUSAGE PASTRY ROLL,1.0,,29091.0,autre
666,CREAMY BEEF CLS FTC,1.0,,42727.0,TRIPPLE CHEESE
666,AQUA BOTTLE,1.0,,10909.0,autre
666,LIPTON ICE TEA REGULA,2.0,,32728.0,autre
666,PAKET HAPPY HOUR,1.0,,27273.0,Original Hugarian 
667,KAKE UDON,1.0,,30909.0,autre
667,KITSUNE UDON (KIDS),1.0,,28182.0,NASI PUTIH
667,COLD OCHA,1.0,,10909.0,NASI PUTIH
667,SKEWERED TOFU ROLL,1.0,,12727.0,TWIST DONUT
667,EBI TEMPURA,1.0,,13636.0,NASI PUTIH
668,BEEF CURRYRICE,1.0,,49091.0,autre
668,EBI TEMPURA,1.0,,13636.0,NASI PUTIH
668,SKEWERED TOFU ROLL,1.0,,12727.0,TWIST DONUT
668,HOT OCHA,1.0,,10909.0,NASI PUTIH
669,Round Wagyu (1gr),,,53200.0,6001-Plastic Bag S
670,Solar,38835.0,5150.0,200000.0,autre
671,Lychee Tea,1.0,,20000.0,ICED TEA
672,ICED TT,,,20000.0,ICED TEA
673,Caramel Small,1.0,,38000.0,TWIST DONUT
674,UDANG REBUS (M),1.0,,162000.0,GONG GIBAB
674,AGSIO TH PC JMR,1.0,,147000.0,Original Hugarian 
674,AYAM GR KERING,1.0,,108000.0,GONG GIBAB
674,BIHUN GORENG JJ,1.0,,87000.0,Original Hugarian 
674,NASI GORENG NJUN,1.0,,87000.0,Original Hugarian 
674,HOT TEA,5.0,12000.0,60000.0,ICED TEA
674,IKAN GURAME MED SOP IKAN,1.0,,158000.0,Original Hugarian 
674,CUMI GR JUNJAN,1.0,,172000.0,Original Hugarian 
674,SUP BURUNG DARA,1.0,,38000.0,Original Hugarian 
674,ICED TEA,1.0,,12000.0,ICED TEA
674,CHINESE TEA KWAN'IM,1.0,,14000.0,ICED TEA
674,NASI PUTIH,2.0,10000.0,20000.0,NASI PUTIH
675,Salted Egg Yolk Chicken,1.0,,45000.0,autre
676,,1.0,,22000.0,autre
677,CHOCO CUSTAF D PASTRY,1.0,,12000.0,autre
677,CUSTARD BRIC CHE,1.0,,9000.0,autre
678,RM0025 -RM. Tawar Polo,1.0,19000.0,19000.0,autre
679,KING DEAL FISH,1.0,,25000.0,TRIPPLE CHEESE
680,Fruit Compliment,1.0,,,autre
680,Udang Mentega Sdg (M,1.0,,162000.0,autre
680,Chinese Tea-Jasmine,2.0,,20000.0,autre
680,Buruno Gr IN,5.0,,230000.0,autre
680,Nasi Putih,5.0,,45000.0,NASI PUTIH
681,SALMON PESTO,1.0,,85500.0,TRIPPLE CHEESE
681,GRILLED SALMON TERIYAK,1.0,,177000.0,autre
681,MINERAL WATER,1.0,,23000.0,Mineral Water
681,FRESH FRUIT COCKTAIL,1.0,,65000.0,autre
682,NASI 2SAYUR TELR,,,15000.0,autre
683,Shampo Aloevera,1.0,46000.0,46000.0,autre
683,Sabun Propolis,1.0,31000.0,31000.0,autre
683,Sabun Transparant Madu,1.0,25000.0,25000.0,autre
684,CHOCOLATE SUNDAE,,,8636.0,TWIST DONUT
684,REGULAR FRIES,,,8636.0,TRIPPLE CHEESE
684,TakeAway Charge,,,909.0,6001-Plastic Bag S
685,SB 1 HC,1.0,,27727.0,6001-Plastic Bag S
685,Cream Soup,1.0,,8182.0,autre
686,CHEESE KC BOKUMBAP,1.0,39000.0,39000.0,autre
686,PAKET CHICKEN 3,1.0,35000.0,35000.0,TRIPPLE CHEESE
686,JAJANGMYEON,1.0,35000.0,35000.0,autre
